"kelime","anlam"
"muvafakat etmek","razı olmak, onaylamak"
"mürşid","irşad eden, doğru yolu gösteren"
"rabian","dördüncü olarak"
"rahmet-i İlâhiye","Allah’ın her şeyi kuşatan sonsuz rahmeti"
"ruh u can","ruh ve can; bütün içtenlik"
"seyyid","Hz. Muhammed’in (a.s.m.) torunu Hz. Hasan’ın soyundan olan kimse"
"sıddık","çok doğru ve bağlı"
"şahs-ı mânevî","belli bir kişi olmayıp bir cemaatten meydana gelen mânevî şahıs"
"şakirt","talebe, öğrenci"
"tâbir","ifade etme, adlandırma"
"tasallut","sataşma, baskı kurma, hâkim olma"
"tevil","yorum"
"tezat","zıtlık"
"ahkâm-ı Kur’âniye","Kur’ân’ın hükümleri, esasları"
"Âlem-i İslâm","İslâm dünyası"
"avam","halk"
"beşeriyet","insanlık"
"bilhassa","özellikle"
"dalâlet","hak yoldan sapkınlık, inançsızlık"
"efrad","fertler, bireyler"
"ehl-i iman","Allah’a ve Allah’tan gelen her şeye inanan kimseler, mü’minler"
"evliya","Allah dostları, velîler"
"gazab-ı İlâhi","Allah’ın gazabı, kahrı"
"hâdim","hizmet eden"
"hakikaten","gerçekten"
"hakikat-i hâl","işin aslı, gerçeği"
"hidayet edici","doğru yola eriştiren"
"hilâfet-i Muhammediye","Hz. Muhammed’den (a.s.m.) sonra onun dâvâsının temsil edilmesi"
"ihlâs","ibadet ve davranışlarda sadece Allah rızasını gözetme; samimiyet"
"ihya etmek","canlandırmak, kuvvetlendirmek"
"iktiza etmek","gerektirmek"
"iltihak","katılma"
"inkılâbât-ı zamaniye","zamana bağlı olarak meydana gelen değişimler"
"irşad edici","doğru yol gösteren"
"istinad etmek","dayanmak"
"iştigal","meşgul olma, uğraşma"
"ittihad-ı İslâm","İslâm birliği"
"kesretli","pek çok"
"muavenet","yardımlaşma"
"nokta-i istinad","dayanak noktası"
"sadakat","bağlılık, sebat"
"sarahat","açıklık"
"seyyid","Hz. Muhammed’in (a.s.m.) torunu Hz. Hasan’ın soyundan olan kimse"
"suret","biçim, şekil"
"şakirt","talebe, öğrenci"
"şeâir-i İslâmiye","İslâma sembol olmuş iş ve ibâdetler"
"şeriat-ı Muhammediye","Hz. Muhammed’in (a.s.m.) getirdiği din; İlâhî kanun ve hükümler"
"tahkikî","araştırarak ve kesin delillere dayanarak"
"taife","grup, topluluk"
"tâtile uğrama","terk edilme"
"tedkikat","tetkikler, araştırmalar"
"tesanüd","dayanışma"
"ulema","âlimler"
"umum","bütün, genel"
"vahdet","birlik"
"vazife-i uzmâ","en büyük vazife"
"âhir zaman","dünya hayatının kıyamete yakın son devresi"
"âhir","son"
"avam","halk"
"biçare","çaresiz"
"cereyan etmek","meydana gelmek"
"dâvâ etme","iddia etme"
"Denizli ehl-i vukufu","Denizli mahkemesi bilirkişi heyeti"
"efkâr","fikirler, düşünceler"
"ehl-i siyaset","siyaset adamları, politikacılar"
"evliya","Allah dostları, velîler"
"hakikat","asıl, gerçek, doğru"
"hidayet edici","doğru yola eriştiren"
"hilâfet-i Muhammediye","Hz. Muhammed’den (a.s.m.) sonra onun dâvâsının temsil edilmesi"
"hodfuruşluk","kendini beğendirmeye çalışmak, övünmek"
"hususan","özellikle"
"hüsn-ü zan","güzel düşünce"
"ihsas etmek","hissetmek, hatırlatmak"
"iltibas","karıştırma"
"itikat","inanç"
"ittihad-ı İslâm","İslâm birliği"
"kemâl-i itikat","tam bir inanç, güvenme"
"keramet-i gaybiye","gelecekle ilgili Allah’ın bir ikramı olarak verilen haberler"
"keşif","mânevî âlemlerde bazı olayları ve hakikatleri görme"
"makamperest","makama düşkün"
"müceddid","yenileyici; sahih hadis ile her yüz senede bir geleceği bildirilen, dinin hakikatlerini asrın ihtiyacına göre ders veren, Peygamber vârisi olan âlim"
"mümessil","temsilci"
"nevi","çeşit, tür"
"nisbeten","kıyasla, oranla"
"safdil","saf kalpli, kolay aldanan"
"saltanat-ı İslâmiye","İslâmiyetin hâkimiyeti, saltanatı"
"sehiv","yanılma, şaşırma"
"seyyid","Hz. Muhammed’in (a.s.m.) torunu Hz. Hasan’ın soyundan olan kimse"
"şahs-ı mânevî","belli bir kişi olmayıp bir cemaatten meydana gelen mânevî şahıs"
"şakirt","talebe, öğrenci"
"şöhretperestlik","şöhret düşkünlüğü"
"tahkikat","araştırmalar"
"telâkki etmek","kabul etmek"
"temenni","istek, arzu, dileme"
"tereşşuh","sızıntı, iz"
"tesanüd","dayanışma"
"tevil","yorum"
"zemin","yer, dünya"
"âlem-i İslâm","İslâm dünyası"
"Âl-i Muhammed","Hz. Muhammed’in (a.s.m.) soyundan olanlar"
"aziz","çok değerli, izzetli, saygın"
"Bab-ı Seraskerî","Osmanlı Devletinde askerlik işleriyle uğraşan bakanlık; askeriyenin başı"
"Cava","Endonezya’ya bağlı bir ada şehri"
"cemahir-i müttefika","birleşmiş cumhuriyetler"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"darülfünun","üniversite"
"devlet-i İslâmiye","İslâm devleti"
"ehl-i vukuf","bilirkişi"
"esaret","esirlik, tutsaklık"
"haccü’l-ekber","arefesi Cuma’ya rastlayan hac"
"hadsiz","sonsuz, sınırsız"
"hakikat","asıl, gerçek, doğru"
"hakikî","asıl, gerçek"
"Harbiye Nezareti","bugünkü karşılığı Millî Savunma Bakanlığıdır"
"hatt-ı Kur’ân","Kur’ân yazısı"
"ihlâs","ibadet ve davranışlarda sadece Allah rızasını gözetme; samimiyet"
"inkılâp eden","dönüşen"
"istiklâliyet","bağımsızlık, yabancı bir hükümete bağlı olmayış"
"makamat","makamlar"
"muazzam","azametli, çok büyük"
"muhalif","aykırı, zıt"
"mukaddeme","başlangıç"
"saniyen","ikinci olarak"
"sıddık","çok doğru ve bağlı"
"sırr-ı ihlâs","ihlâs sırrı"
"şahs-ı mânevî","belli bir kişi olmayıp bir cemaatten meydana gelen mânevî şahıs; tüzel kişilik"
"şakirt","talebe, öğrenci"
"şâmil","kapsayan"
"şükür","Allah’a karşı minnet duyma, teşekkür etme"
"uhrevî","âhirete dair, yönelik"
"umum","bütün, genel"
"veled-i mânevî","mânevî evlad"
"âlem-i İslâm","İslâm dünyası"
"Arabî","Arapça"
"bâdema","bundan sonra"
"beşeriyet","insanlık"
"binaenaleyh","bundan dolayı"
"cereyan","hareket, akım"
"ecnebî","yabancı"
"emare","belirti, işaret"
"fa’l-i hayır","hayırlı iş, faaliyet"
"feylesof","filozof; felsefe ile uğraşan, felsefeci"
"fıkra","belli bir düşünceyi anlatmak üzere kaleme alınan yazı; makale"
"filozof","felsefe ile uğraşan, felsefeci"
"fütuhat","fetihler, zaferler"
"garp","batı"
"hakaik-i Kur’âniye","Kur’ân’ın hakikatleri, esasları"
"hakikî","asıl, gerçek"
"hakperestane","doğruluktan ayrılmayarak, hakkı tutarak"
"haşiye","dipnot, açıklayıcı not"
"hatt-ı Kur’âniye","Kur’ân yazısı"
"hikmet","gaye, fayda, sır"
"hitaben","hitap ederek, seslenerek"
"içtimaî","toplumsal, sosyal"
"içtimaiyat-ı beşeriye","insanlığın toplum hayatı"
"istiklâliyet","bağımsızlık, bir şeye bağlı olmayış"
"kat’î","kesin"
"kemal-i hürmet","tam ve kusursuz saygı"
"kudret","güç ve iktidar"
"kütüb-ü münzele","Allah tarafından indirilen kitaplar"
"leffen","ekli, bitişik"
"mânidar","mânâlı, anlamlı"
"misil","benzer, eş"
"muasır","aynı yüzyıl içinde olma"
"mümtaz","seçkin, üstün"
"müteessir","üzülme"
"nesh","geçersiz sayma, kaldırma"
"nümune-i müsaade","izin örneği"
"şimal-i garbî","kuzey batı"
"tahrif","değiştirme, bozma"
"takdim etmek","sunmak"
"tefsir","açıklama; Kur’ân-ı Kerimi mânâ bakımından açıklayan, yorumlayan kitap"
"tenkis etmek","değerini düşürmek, eksik görmek"
"tetkik etmek","incelemek"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"âmin","“Allah’ım kabul eyle”"
"aziz","çok değerli, izzetli, saygın"
"bedel","karşılık"
"ceride","gazete"
"cür’et","cesaret"
"edyân-ı semâviye","semâvî dinler, vahiyle gelen dinler"
"emare","belirti, işaret"
"enaniyet","ben, benlik"
"enaniyetli","bencil, gururlu"
"feylesof","filozof; felsefe ile uğraşan, felsefeci"
"haps-i ebedî","sonsuz bir hapis, Cehennem"
"hengâm","ân, zaman"
"hiddet","öfke"
"iftihar","övünme"
"istikbal","gelecek"
"kanaat verme","inanma, razı olma"
"kat’î","kesin"
"kesret","çokluk"
"Kur’ân-ı Hakîm","her âyet ve sûresinde sayısız hikmet ve faydalar bulunan Kur’ân"
"mahdum","evlat, oğul"
"mâruz kalmak","hedef olmak, yüz yüze gelmek"
"mâsum","günahsız, suçsuz; çocuk"
"melâike","melekler"
"mesrur","sevinçli, mutlu"
"mukabil","karşılık"
"müdakkik","dikkatli bir şekilde araştıran, inceleyen"
"nesl-i âti","gelecek nesil"
"neşredilmek","yayımlanmak"
"ruhanî","maddî yapısı olmayan ruh âlemine ait varlık"
"sıddık","çok doğru ve bağlı"
"şakirt","talebe, öğrenci"
"şark-ı şimalî","kuzeydoğu"
"tâciz","rahatsız etme, sıkıntı verme"
"tasdikkârane","onaylayarak"
"tâzip","azap verme, cezalandırma"
"telâkki edilen","kabul edilen"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"âmin","“Allah’ım kabul eyle”"
"aziz","çok değerli, izzetli, saygın"
"bedel","karşılık"
"ceride","gazete"
"cür’et","cesaret"
"edyân-ı semâviye","semâvî dinler, vahiyle gelen dinler"
"emare","belirti, işaret"
"enaniyet","ben, benlik"
"enaniyetli","bencil, gururlu"
"feylesof","filozof; felsefe ile uğraşan, felsefeci"
"haps-i ebedî","sonsuz bir hapis, Cehennem"
"hengâm","ân, zaman"
"hiddet","öfke"
"iftihar","övünme"
"istikbal","gelecek"
"kanaat verme","inanma, razı olma"
"kat’î","kesin"
"kesret","çokluk"
"Kur’ân-ı Hakîm","her âyet ve sûresinde sayısız hikmet ve faydalar bulunan Kur’ân"
"mahdum","evlat, oğul"
"mâruz kalmak","hedef olmak, yüz yüze gelmek"
"mâsum","günahsız, suçsuz; çocuk"
"melâike","melekler"
"mesrur","sevinçli, mutlu"
"mukabil","karşılık"
"müdakkik","dikkatli bir şekilde araştıran, inceleyen"
"nesl-i âti","gelecek nesil"
"neşredilmek","yayımlanmak"
"ruhanî","maddî yapısı olmayan ruh âlemine ait varlık"
"sıddık","çok doğru ve bağlı"
"şakirt","talebe, öğrenci"
"şark-ı şimalî","kuzeydoğu"
"tâciz","rahatsız etme, sıkıntı verme"
"tasdikkârane","onaylayarak"
"tâzip","azap verme, cezalandırma"
"telâkki edilen","kabul edilen"
"adâvet","düşmanlık"
"alâkadar","alâkalı, ilgili"
"âlem-i İslâm","İslam dünyası"
"Ali Osman",""
"arz","yeryüzü, dünya"
"Âyetü’l-Kübrâ","en büyük delil anlamına gelen Risale-i Nur’da bir bölüm; Yedinci Şua"
"azamet","büyüklük"
"beraat","temize çıkma, suçsuz olduğunun anlaşılması"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"dehalet","sığınma"
"ehl-i dalâlet","doğru ve hak yoldan sapan kimseler"
"ehl-i hakikat","doğru ve hak yolda olan kimseler"
"eski harf","Arap harfleri"
"hakikat","asıl, gerçek, esas"
"hemşire","kız kardeş"
"hiddet","öfke"
"irşad","doğru yol gösterme"
"ittifakan","birlik hâlinde, birleşerek"
"kâtib","yazan, yazıcı"
"kudsî","kutsal"
"Kur’ân-ı Mucizü’l-Beyan","açıklamalarıyla akılları benzerini yapmaktan âciz bırakan Kur’ân-ı Kerim"
"lâhika","Üstad Bediüzzaman’ın talebeleriyle yazıştığı mektuplardan meydana gelen Yirmi Yedinci Mektup; Barla, Kastamonu, Emirdağ Lâhikaları"
"mahiyet","esas, nitelik, özellik"
"mâşaallah","Allah dilemiş ve ne güzel yapmış mânâsına gelen ve beğeniyi ifade etmek için kullanılan bir söz"
"mecbur etmek","zorlamak"
"muannid","inatçı, inanmamakta direnen"
"mukabil","karşılık"
"murad","istenen, dilenen"
"muvaffak","başarılı"
"nazar","dikkat, düşünce"
"neşretmek","yayımlamak, dağıtmak"
"nevi","çeşit, tür"
"nüsha","yazılı bir şeyden çıkarılan kopya"
"risale","küçük çaplı kitap; Risale-i Nur’un bölümleri"
"ruh u can","ruh ve can; bütün içtenlik"
"ruhanî","maddî yapısı olmayan ruh âlemine ait varlık"
"sair","diğer, başka"
"salisen","üçüncü olarak"
"saniyen","ikinci olarak"
"sema","gökyüzü"
"sevk eden","yönlendiren, gönderen"
"şakirt","talebe, öğrenci"
"tab edilen","basılan"
"tasdik","onaylama"
"teksir","çoğaltma"
"teslimiyet","teslim olma"
"tetkik","inceleme, araştırma"
"umum","genel, herkes"
"Zülfikar","Kur’ân ve Peygamber Efendimizin (a.s.m.) mu’cizelerine dair bahislerin toplandığı bir eser"
"alâkadar","alâkalı, ilgili"
"âmin","“Allah’ım kabul eyle”"
"banknot","karşılığı altın olarak bankada bulunan kâğıt para"
"bârekâllah","Allah hayırlı ve mübarek kılsın anlamında, beğeniyi ifade etme için kullanılan bir söz"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"dârülfünun","üniversite"
"dindarane","dinine bağlı, dindarca"
"fıkra","belli bir düşünceyi anlatmak üzere kaleme alınan yazı; makale"
"Gençlik Rehberi","Risale-i Nur’un çeşitli yerlerinden derlenerek hazırlanan bir kitapçık"
"hâlis","içten, temiz, samimî"
"hasbihal","söyleşi, sohbet"
"havali","çevre, yöre"
"himaye","koruma"
"hüsn-ü teveccüh","insanların güzel ilgi ve alâka göstermesi"
"inşaallah","Allah dilerse, izin verirse"
"kâfi","yeterli"
"kemâl-i ciddiyet","tam bir ciddiyet"
"lâhika","Üstad Bediüzzaman’ın talebeleriyle yazıştığı mektuplardan meydana gelen Yirmi Yedinci Mektup; Barla, Kastamonu, Emirdağ Lâhikaları"
"lâyiha-i temyiz","Yargıtay’a yazılan itiraz dilekçesi"
"Mahkeme-i Temyiz","Temyiz Mahkemesi, Yargıtay"
"meal","anlam"
"mesrur","mutlu"
"muallim","öğretmen"
"muvaffak","başarılı"
"müfessir","Kur’ân-ı Kerimi tefsir eden, yorumlayan kimse"
"müjdekârâne","müjdeli şekilde"
"neşretmek","yayımlamak, dağıtmak"
"risale","küçük çaplı kitap; Risale-i Nur’un bölümleri"
"suret","kopya"
"şakirt","talebe, öğrenci"
"tasdik","doğrulama, onaylama"
"tasdikkârane","tasdik edici olarak"
"tavsif","vasıflandırma, anlatma"
"ulema","âlimler"
"umum","genel, herkes"
"vâiz","vaaz veren, dinî konular hakkında bilgi ve öğüt veren"
"acip","acayip, tuhaf"
"alâkadar","alâkalı, ilgili"
"aziz","çok değerli, izzetli, saygın"
"beyan etmek","açıklamak"
"biçare","çaresiz"
"cereyan","hareket, akım"
"cüz’î","küçük, ferdî"
"hakikat","asıl, gerçek, doğru"
"has şakirtler","kıymetli olan ve önde gelen talebeler"
"hissiyat","hisler, duygular"
"hususan","özellikle"
"ihlâs","ibadet ve davranışlarda sadece Allah rızasını gözetme; samimiyet"
"ihtar edilmek","hatırlatılmak, ikaz edilmek"
"mahdum","erkek evlât"
"mâsum","günahsız, suçsuz; çocuk"
"medh ü sena","övme ve yüceltme"
"muarız","karşı gelen, muhalif"
"muhalif","aykırı, zıt"
"mukabil","karşılık"
"muvaffakiyet","başarı"
"muvafık","uyan"
"münafık","iki yüzlü, inanmadığı halde inanmış görünen"
"münasebetiyle","dolayısıyla"
"mütecaviz","saldırgan, haddi aşan"
"rıza-yı İlâhiye","Allah’ın rızası"
"salih","dinin emir ve yasaklarına uygun hareket eden, Allah’ın sevgili kulu"
"saniyen","ikinci olarak"
"sebebiyet","sebep olma"
"sıddık","çok doğru ve bağlı"
"tahkir etmek","hakaret etmek, aşağılamak"
"tarafgirlik","taraftarlık"
"tefsik","birisini günahkârlık ile suçlama"
"temas eden","dokunan, bahseden"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"cereyan","akım, hareket"
"dahil","iç"
"esaret","esirlik, tutsaklık"
"garazkâr","kötü niyet sahibi, art niyetli"
"hakikî","asıl, gerçek"
"hâmisen","beşincisi"
"hariç","dış"
"hemşehri","aynı ilden olan kimse, memleketli"
"hiddet","öfke"
"hiss-i kablelvuku","birşeyi olmadan önce hissetme duygusu"
"ihlâs","ibadet ve davranışlarda sadece Allah rızasını gözetme; samimiyet"
"ikaz etmek","uyarmak"
"inşaallah","Allah dilerse, izin verirse"
"kâfi","yeterli"
"kanaat etme","yetinme"
"kefaret","günahın bağışlanmasına vesile olan şey"
"mecmua","kitap"
"mesail-i dîniye","dinî meseleler"
"muhalif","aykırı, zıt"
"mübahese","karşılıklı konuşma, bahse giriş"
"müdafaat","müdafaalar, savunmalar"
"münakaşa","karşılıklı tartışma, atışma"
"münazaa","karşılıklı niza, çekişme, kavga"
"müteessir","üzülme, hüzünlenme"
"rabian","dördüncü olarak"
"salisen","üçüncü olarak"
"şakirt","talebe"
"şükür","Allah’a karşı minnet duyma, teşekkür etme"
"tarafgirane","taraftarlık göstererek"
"tarafgirlik","taraftarlık"
"tâzip etmek","azap etmek, cezalandırmak"
"temas etmek","dokunmak, bahsetmek"
"âhir","son"
"burhan","kuvvetli ve sarsılmaz delil"
"cifir muvafakatleri","cifir ilmi açısından ortaya çıkan uyumlar, denklikler"
"hadis","Peygamber Efendimizin (a.s.m.) mübarek söz, fiil ve hareketi veya onun onayladığı başkasına ait söz, iş veya davranış"
"hakikat","gerçek"
"hakkaniyet","doğruluk, gerçekçilik"
"harem","eş, hanım"
"havali","çevre, yöre"
"hususan","özellikle"
"hususî","özel"
"hüccet","güçlü delil, kanıt"
"işaret-i hadisiye","Peygamber Efendimizin (a.s.m.) mübarek sözlerinin işaret ettiği mânâlar, vermiş olduğu işaretler"
"kat’î","kesin, şüphesiz"
"kudsî","her türlü kusur ve noksandan uzak, kutsal"
"mecmua","kitap"
"medar","dayanak, kaynak, sebep"
"muhterem","hürmete lâyık, saygıdeğer"
"mukabele","karşılık"
"mukabil","karşılık"
"mümessil","temsilci"
"nevi","tür, çeşit"
"Sikke-i Gaybiye","Risale-i Nur’da yer alan Sikke-i Tasdik-i Gaybî adlı eser"
"suret","biçim, şekil"
"şahs-ı mânevî","belirli bir kişi olmayıp bir topluluktan meydana gelen mânevî kişilik, tüzel kişilik"
"şakirt","talebe, öğrenci"
"tâdil","düzeltme"
"tasdik","doğrulama, kabul etme"
"teberrük","bereket vesilesi"
"telif","yazma, kaleme alma"
"tetkik","inceleme, araştırma"
"tetkikat","araştırmalar, incelemeler"
"umum","genel, bütün"
"valide","anne"
"zeyl","ek, ilâve"
"alâmet","belirti, işaret"
"aziz","çok değerli, izzetli, saygın"
"bakiye","arta kalan"
"erzak","rızıklar, yenilecek ve içilecek şeyler"
"fedâi","fedakâr, kendini bir hizmete adayan"
"hâdim","hizmetçi, hizmet eden"
"hadsiz","sonsuz, sınırsız"
"hakikatli","gerçek, doğru, esaslı"
"hisse-i erzakiye","rızıktan pay alma"
"kat’î","kesin olarak"
"mahsus","has, özel"
"makbuliyet","kabul edilmişlik"
"mâsum","günahsız, suçsuz; çocuk"
"mecmua","kitap"
"muhterem","hürmete lâyık, saygıdeğer"
"refika","eş"
"ruh u can","ruh ve can; çok büyük istek"
"sair","diğer, başka"
"selâmet","rahat ve güvenli"
"sıddık","çok doğru ve bağlı"
"suret","görüntü, fotoğraf"
"şükür","Allah’a karşı minnet duyma, teşekkür etme"
"takdir etme","beğendiğini dile getirme"
"teminat","güvence verme, garanti etme"
"ulema","âlimler"
"umum","bütün"
"Zülfikar","Risale-i Nur’da, Kur’ân’ın mu’cizeliğine ve Peygamber Efendimizin (a.s.m.) mu’cizelerine dair bahislerin toplandığı eser"
"alâmet","belirti, işaret"
"aziz","çok değerli, izzetli, saygın"
"bakiye","arta kalan"
"erzak","rızıklar, yenilecek ve içilecek şeyler"
"fedâi","fedakâr, kendini bir hizmete adayan"
"hâdim","hizmetçi, hizmet eden"
"hadsiz","sonsuz, sınırsız"
"hakikatli","gerçek, doğru, esaslı"
"hisse-i erzakiye","rızıktan pay alma"
"kat’î","kesin olarak"
"mahsus","has, özel"
"makbuliyet","kabul edilmişlik"
"mâsum","günahsız, suçsuz; çocuk"
"mecmua","kitap"
"muhterem","hürmete lâyık, saygıdeğer"
"refika","eş"
"ruh u can","ruh ve can; çok büyük istek"
"sair","diğer, başka"
"selâmet","rahat ve güvenli"
"sıddık","çok doğru ve bağlı"
